display_name,location,date,bird_count,detect_high_conf,avg_q_score,refined_label,current_label,top_label,top_confidence,top_5_predictions
IMG_8400.JPG,"11.0032235, 76.9431582",2026-04-02 00:20:11,1,0.9979346990585327,3.918,Asian Openbill,Asian Openbill,Asian Openbill,0.708,Asian Openbill (70.84%) | White-bellied Sea-Eagle (1.46%) | Grey Heron (1.03%) | Pied Avocet (0.82%) | Asian Woolly-necked Stork (0.65%)
IMG_8401.JPG,"11.0032235, 76.9431582",2026-04-02 00:20:14,1,0.9985194802284241,4.92,Asian Openbill,Asian Openbill,Asian Openbill,0.704,Asian Openbill (70.35%) | Painted Stork (2.90%) | Black-headed Ibis (1.01%) | Asian Woolly-necked Stork (0.86%) | Lesser Adjutant (0.65%)
IMG_8403.JPG,"11.0032235, 76.9431582",2026-04-02 00:20:27,1,0.9959115982055664,4.584,,Manual: Oriental Darter,Oriental Darter,0.309,Oriental Darter (30.91%) | Greater Spotted Eagle (3.96%) | Little Heron (2.54%) | Little Cormorant (1.61%) | Brown Fish-Owl (1.53%)
IMG_8404.JPG,"11.0032235, 76.9431582",2026-04-02 00:20:32,2,0.9983916878700256,5.107,,,,0,
IMG_8406.JPG,"11.0032235, 76.9431582",2026-04-02 00:21:45,2,0.9981829524040222,7.677,,,,0,
IMG_8407.JPG,"11.0032235, 76.9431582",2026-04-02 00:21:48,3,0.8340230584144592,7.892,,,,0,
IMG_8409.JPG,"11.0032235, 76.9431582",2026-04-02 00:22:06,1,0.996816098690033,6.035,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.117,Blue-tailed Bee-eater (11.74%) | Chestnut-headed Bee-eater (1.94%) | Asian Green Bee-eater (1.15%) | European Roller (1.05%) | Rose-ringed Parakeet (0.94%)
IMG_8410.JPG,"11.0032235, 76.9431582",2026-04-02 00:22:07,1,0.9994158744812012,5.624,Blue-tailed Bee-eater,Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.341,Blue-tailed Bee-eater (34.09%) | Asian Green Bee-eater (15.02%) | European Roller (5.06%) | Grey-headed Bulbul (2.55%) | Chestnut-headed Bee-eater (2.29%)
IMG_8411.JPG,"11.0032235, 76.9431582",2026-04-02 00:22:12,1,0.9990618824958801,5.718,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.163,Blue-tailed Bee-eater (16.34%) | Blue-cheeked Bee-eater (4.24%) | Asian Green Bee-eater (3.94%) | Blue-bearded Bee-eater (3.74%) | European Roller (3.24%)
IMG_8413.JPG,"11.0032235, 76.9431582",2026-04-02 00:22:13,1,0.9994377493858337,6.001,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.114,Blue-tailed Bee-eater (11.40%) | Grey-headed Bulbul (6.67%) | Blue-cheeked Bee-eater (2.44%) | Blue-bearded Bee-eater (2.22%) | Vernal Hanging-Parrot (2.08%)
IMG_8419.JPG,"11.0032235, 76.9431582",2026-04-02 00:23:58,2,0.997930645942688,7.881,,Manual: Blue-tailed Bee-eater,,0,
IMG_8421.JPG,"11.0032235, 76.9431582",2026-04-02 00:24:12,1,0.9987782835960388,7.392,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.241,Blue-tailed Bee-eater (24.10%) | European Roller (20.14%) | Blue-cheeked Bee-eater (6.09%) | Eastern Red-rumped Swallow (1.29%) | Stork-billed Kingfisher (0.98%)
IMG_8423.JPG,"11.0032235, 76.9431582",2026-04-02 00:29:48,1,0.9992044568061829,7.786,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.116,Blue-tailed Bee-eater (11.55%) | Blue-cheeked Bee-eater (10.64%) | European Roller (4.61%) | Golden-fronted Leafbird (4.13%) | House Crow (2.76%)
IMG_8426.JPG,"11.015456, 76.945908",2026-04-02 01:18:56,1,0.9991375207901001,5.833,Indian Roller,Indian Roller,Indian Roller,0.841,Indian Roller (84.12%) | Black Bittern (0.52%) | Brahminy Kite (0.42%) | Rosy Starling (0.36%) | White-throated Kingfisher (0.30%)
IMG_8430.JPG,"11.015456, 76.945908",2026-04-02 01:25:57,2,0.9878385066986084,6.819,,Manual: Red-wattled Lapwing,,0,
IMG_8431.JPG,"11.015456, 76.945908",2026-04-02 01:26:07,3,0.9209375381469727,7.467,,Manual: Red-wattled Lapwing,,0,
IMG_8434.JPG,"11.015456, 76.945908",2026-04-02 01:26:30,1,0.9986897110939026,7.474,,Manual: Red-wattled Lapwing,Yellow-footed Green Pigeon,0.091,Yellow-footed Green Pigeon (9.10%) | Red-wattled Lapwing (6.10%) | Greater Spotted Eagle (3.42%) | Yellow-wattled Lapwing (3.11%) | Rufous Treepie (2.41%)
IMG_8435.JPG,"11.015456, 76.945908",2026-04-02 01:26:33,1,0.9985129237174988,7.643,,Manual: Red-wattled Lapwing,Yellow-wattled Lapwing,0.053,Yellow-wattled Lapwing (5.29%) | Bronze-winged Jacana (4.45%) | Eurasian Moorhen (3.70%) | Red-wattled Lapwing (3.36%) | Jungle Myna (3.10%)
IMG_8437.JPG,"11.015456, 76.945908",2026-04-02 01:28:43,2,0.9553630352020264,8.63,,Manual: Red-wattled Lapwing,,0,
IMG_8439.JPG,"11.056984, 76.848976",2026-04-02 20:07:58,1,0.9990528225898743,4.672,Coppersmith Barbet,Coppersmith Barbet,Coppersmith Barbet,0.469,Coppersmith Barbet (46.93%) | Stork-billed Kingfisher (1.38%) | Puff-throated Babbler (1.32%) | White-cheeked Barbet (1.22%) | Crested Lark (0.73%)
IMG_8440.JPG,"11.056984, 76.848976",2026-04-02 20:08:02,1,0.9995582699775696,4.991,,Manual: Coppersmith Barbet,Coppersmith Barbet,0.206,Coppersmith Barbet (20.61%) | Indian Blackbird (5.92%) | Golden-fronted Leafbird (2.34%) | Red-vented Bulbul (2.13%) | Common Myna (1.85%)
IMG_8441.JPG,"11.056984, 76.848976",2026-04-02 20:10:26,1,0.9990518689155579,7.42,Purple Sunbird,Purple Sunbird,Purple Sunbird,0.649,Purple Sunbird (64.91%) | Loten's Sunbird (1.16%) | Bronze-winged Jacana (1.00%) | Indian Robin (0.98%) | Common Myna (0.83%)
IMG_8443.JPG,"11.056984, 76.848976",2026-04-02 20:10:40,2,0.9991187453269958,5.568,,Manual: Yellow-billed Babbler,,0,
IMG_8444.JPG,"11.056984, 76.848976",2026-04-02 20:10:42,2,0.9951081871986389,5.654,,,,0,
IMG_8445.JPG,"11.056984, 76.848976",2026-04-02 20:11:08,1,0.999284565448761,3.568,,Manual: Yellow-billed Babbler,Yellow-billed Babbler,0.145,Yellow-billed Babbler (14.46%) | Jungle Babbler (5.56%) | Jungle Prinia (4.64%) | Ashy-crowned Sparrow-Lark (3.92%) | Eurasian Collared-Dove (1.66%)
IMG_8453.JPG,"11.056984, 76.848976",2026-04-02 20:39:34,1,0.9836682677268982,6.273,Sykes's Warbler,Sykes's Warbler,Sykes's Warbler,0.542,Sykes's Warbler (54.16%) | Indian Silverbill (6.64%) | Taiga Flycatcher (1.92%) | Red-breasted Flycatcher (1.56%) | Asian Brown Flycatcher (1.42%)
IMG_8456.JPG,"11.056984, 76.848976",2026-04-02 20:50:43,1,0.9982537627220154,5.728,Common Myna,Common Myna,Common Myna,0.849,Common Myna (84.95%) | Grey-headed Bulbul (0.44%) | Pallid Harrier (0.26%) | Northern Shoveler (0.22%) | Black-naped Monarch (0.20%)
IMG_8457.JPG,"11.056984, 76.848976",2026-04-02 20:53:21,1,0.9961605072021484,5.123,,Manual: Red-whiskered Bulbul,Red-whiskered Bulbul,0.076,Red-whiskered Bulbul (7.63%) | White-rumped Munia (3.46%) | Spot-breasted Fantail (1.95%) | Crested Serpent-Eagle (1.75%) | Common Myna (1.64%)
IMG_8458.JPG,"11.056984, 76.848976",2026-04-02 20:53:22,1,0.9994820952415466,5.138,Red-whiskered Bulbul,Red-whiskered Bulbul,Red-whiskered Bulbul,0.805,Red-whiskered Bulbul (80.50%) | White-eared Bulbul (0.67%) | Flame-throated Bulbul (0.30%) | White-rumped Munia (0.29%) | Eurasian Crag-Martin (0.25%)
IMG_8462.JPG,"11.056984, 76.848976",2026-04-02 20:53:48,1,0.9993720650672913,5.328,White-browed Bulbul,White-browed Bulbul,White-browed Bulbul,0.798,White-browed Bulbul (79.78%) | Common Woodshrike (1.35%) | Indian Grey Hornbill (1.12%) | Flame-throated Bulbul (0.76%) | White-eared Bulbul (0.64%)
IMG_8463.JPG,"11.056984, 76.848976",2026-04-02 20:53:50,2,0.7345951795578003,5.46,,Manual: White-browed Bulbul,,0,
IMG_8464.JPG,"11.056984, 76.848976",2026-04-02 20:54:14,1,0.9992369413375854,5.706,,Manual: Greater Racket-tailed Drongo,Greater Racket-tailed Drongo,0.229,Greater Racket-tailed Drongo (22.89%) | Ashy Drongo (7.06%) | House Crow (3.26%) | Eurasian Hobby (3.08%) | Black Drongo (2.70%)
IMG_8465.JPG,"11.056984, 76.848976",2026-04-02 20:55:16,1,0.9986401200294495,5.381,Rufous Treepie,Rufous Treepie,Rufous Treepie,0.814,Rufous Treepie (81.37%) | Black-hooded Oriole (1.46%) | Black-headed Ibis (0.33%) | Blyth's Reed Warbler (0.33%) | Yellow Bittern (0.31%)
IMG_8470.JPG,No GPS Data,2026-04-02 20:55:53,0,0,0.0,,Manual: Red-whiskered Bulbul,,0,
IMG_8473.JPG,"11.056984, 76.848976",2026-04-02 20:56:21,1,0.9840865731239319,5.993,,Manual: Red-whiskered Bulbul,Red-whiskered Bulbul,0.276,Red-whiskered Bulbul (27.58%) | White-eared Bulbul (2.75%) | White-rumped Munia (2.20%) | White Wagtail (1.71%) | Yellow-eyed Babbler (1.62%)
IMG_8474.JPG,"11.056984, 76.848976",2026-04-02 20:56:42,1,0.8295806050300598,5.642,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,0.493,Indian Paradise-Flycatcher (49.33%) | Gray-headed Fish-Eagle (2.09%) | Grey-headed Bulbul (1.78%) | Red-breasted Flycatcher (1.69%) | Tricolored Munia (1.49%)
IMG_8475.JPG,"11.056984, 76.848976",2026-04-02 20:56:45,1,0.9964277148246765,6.063,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,0.366,Indian Paradise-Flycatcher (36.61%) | Malabar Flameback (2.54%) | Grey-headed Bulbul (1.76%) | Black-crowned Night Heron (1.60%) | Crimson-backed Sunbird (1.54%)
IMG_8476.JPG,"11.056984, 76.848976",2026-04-02 20:56:48,1,0.9909539818763733,5.644,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,0.43,Indian Paradise-Flycatcher (42.99%) | Tricolored Munia (3.85%) | Grey-headed Bulbul (3.38%) | Malabar Flameback (2.65%) | Indian Pitta (1.74%)
IMG_8477.JPG,"11.056984, 76.848976",2026-04-02 20:57:00,2,0.9370746612548828,5.951,,Manual: Indian Paradise-Flycatcher,,0,
IMG_8478.JPG,"11.056984, 76.848976",2026-04-02 20:57:31,1,0.9991726279258728,6.225,,Manual: Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,0.183,Indian Paradise-Flycatcher (18.31%) | Tricolored Munia (8.03%) | Dark-fronted Babbler (3.92%) | Black-hooded Oriole (2.60%) | Indian White-eye (2.20%)
IMG_8479.JPG,"11.056984, 76.848976",2026-04-02 20:57:33,1,0.9991284012794495,6.307,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,Indian Paradise-Flycatcher,0.656,Indian Paradise-Flycatcher (65.64%) | Tricolored Munia (1.46%) | Dark-fronted Babbler (0.75%) | Striolated Bunting (0.69%) | Brahminy Kite (0.67%)
IMG_8481.JPG,"11.056984, 76.848976",2026-04-02 20:57:53,1,0.9986155033111572,6.192,White-browed Bulbul,White-browed Bulbul,White-browed Bulbul,0.871,White-browed Bulbul (87.08%) | White-eared Bulbul (0.54%) | Coppersmith Barbet (0.47%) | Tytler's Leaf Warbler (0.35%) | Grey-headed Bulbul (0.32%)
IMG_8482.JPG,"11.056984, 76.848976",2026-04-02 20:57:55,2,0.9870784282684326,6.088,,Manual: White-browed Bulbul,,0,
IMG_8484.JPG,"11.056984, 76.848976",2026-04-02 21:00:18,1,0.9996157884597778,5.284,,Manual: White-browed Bulbul,White-browed Bulbul,0.283,White-browed Bulbul (28.31%) | Brown-breasted Flycatcher (4.35%) | Flame-throated Bulbul (3.67%) | Large Grey Babbler (2.89%) | Pale-billed Flowerpecker (2.80%)
IMG_8485.JPG,"11.056984, 76.848976",2026-04-02 21:00:20,1,0.9982849955558777,5.391,White-browed Bulbul,White-browed Bulbul,White-browed Bulbul,0.369,White-browed Bulbul (36.91%) | Flame-throated Bulbul (5.04%) | Grey-headed Bulbul (4.81%) | Yellow-browed Bulbul (2.88%) | Brown-breasted Flycatcher (2.53%)
IMG_8486.JPG,"11.056984, 76.848976",2026-04-02 21:00:34,1,0.9994515776634216,5.19,Red-whiskered Bulbul,Red-whiskered Bulbul,Red-whiskered Bulbul,0.804,Red-whiskered Bulbul (80.38%) | White-eared Bulbul (0.57%) | Coppersmith Barbet (0.45%) | Gray-breasted Prinia (0.42%) | Black-breasted Weaver (0.42%)
